Date,1960,1970,1980,1990,2000,2010,Sum
1985-11,0.258521,0.193049,0,0,0,0,0.45157
1985-12,0.255915,0.195341,0,0,0,0,0.451256
1986-01,0.249097,0.198485,0,0,0,0,0.447583
1986-02,0.244027,0.201618,0,0,0,0,0.445645
1986-03,0.240354,0.203428,0,0,0,0,0.443782
1986-04,0.226875,0.192079,0,0,0,0,0.418954
1986-05,0.219283,0.196858,0,0,0,0,0.416141
1986-06,0.215888,0.201304,0,0,0,0,0.417192
1986-07,0.208989,0.214679,0,0,0,0,0.423668
1986-08,0.20554,0.224299,0,0,0,0,0.429839
1986-09,0.203507,0.232506,0,0,0,0,0.436013
1986-10,0.204761,0.243279,0,0,0,0,0.44804
1986-11,0.200565,0.250425,0,0,0,0,0.450991
1986-12,0.193975,0.255627,0,0,0,0,0.449602
1987-01,0.191543,0.261643,0,0,0,0,0.453186
1987-02,0.18751,0.267201,0,0,0,0,0.454711
1987-03,0.182357,0.274403,0,0,0,0,0.45676
1987-04,0.187491,0.292338,0,0,0,0,0.479829
1987-05,0.188023,0.29533,0,0,0,0,0.483353
1987-06,0.188671,0.29846,0,0,0,0,0.487131
1987-07,0.190922,0.294759,0,0,0,0,0.485681
1987-08,0.188531,0.283592,0,0,0,0,0.472123
1987-09,0.190884,0.283724,0,0,0,0,0.474608
1987-10,0.195213,0.279483,0,0,0,0,0.474697
1987-11,0.201231,0.279105,0,0,0,0,0.480335
1987-12,0.205412,0.279709,0,0,0,0,0.485122
1988-01,0.20288,0.279243,0,0,0,0,0.482122
1988-02,0.205543,0.279525,0,0,0,0,0.485067
1988-03,0.207458,0.277399,0,0,0,0,0.484857
1988-04,0.20862,0.279242,0,0,0,0,0.487862
1988-05,0.208267,0.277185,0,0,0,0,0.485452
1988-06,0.210076,0.275193,0,0,0,0,0.485269
1988-07,0.209245,0.277892,0,0,0,0,0.487137
1988-08,0.213766,0.28599,0,0,0,0,0.499756
1988-09,0.212427,0.284449,0,0,0,0,0.496876
1988-10,0.204582,0.287191,0,0,0,0,0.491773
1988-11,0.196386,0.29203,0,0,0,0,0.488417
1988-12,0.190697,0.296171,0,0,0,0,0.486868
1989-01,0.190352,0.299202,0,0,0,0,0.489553
1989-02,0.187732,0.300569,0,0,0,0,0.488301
1989-03,0.182796,0.303828,0,0,0,0,0.486624
1989-04,0.181547,0.303776,0,0,0,0,0.485323
1989-05,0.178923,0.30618,0,0,0,0,0.485103
1989-06,0.177102,0.307795,0,0,0,0,0.484896
1989-07,0.178797,0.305158,0,0,0,0,0.483954
