,prfInformationCarrier,prfYear,prfMonth,prfPrdOilNetMillSm3,prfPrdGasNetBillSm3,prfPrdNGLNetMillSm3,prfPrdCondensateNetMillSm3,prfPrdOeNetMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
17032,YTTERGRYTA,2009,1,0.00909,0.02169,0.0086,0.0,0.03937,0.0,4973114
17033,YTTERGRYTA,2009,2,0.010920000000000001,0.02337,0.00908,0.0,0.04337,0.0,4973114
17034,YTTERGRYTA,2009,3,0.00992,0.026080000000000002,0.00953,0.0,0.04553,0.0,4973114
17035,YTTERGRYTA,2009,4,0.01206,0.025269999999999997,0.009340000000000001,0.0,0.046669999999999996,0.0,4973114
17036,YTTERGRYTA,2009,5,0.010409999999999999,0.026330000000000003,0.00975,0.0,0.0465,0.00021,4973114
17037,YTTERGRYTA,2009,6,0.010440000000000001,0.02534,0.00923,0.0,0.045,0.0002,4973114
17038,YTTERGRYTA,2009,7,0.0104,0.02634,0.009340000000000001,0.0,0.04607,0.00022,4973114
17039,YTTERGRYTA,2009,8,0.01073,0.02625,0.00971,0.0,0.046689999999999995,0.00023999999999999998,4973114
17040,YTTERGRYTA,2009,9,0.00997,0.025710000000000004,0.00882,0.0,0.044489999999999995,0.00021,4973114
17041,YTTERGRYTA,2009,10,0.00614,0.026260000000000002,0.0093,0.0,0.0417,0.00013000000000000002,4973114
17042,YTTERGRYTA,2009,11,0.00586,0.025730000000000003,0.00949,0.0,0.04108,0.00011999999999999999,4973114
17043,YTTERGRYTA,2009,12,0.01132,0.023,0.00854,0.0,0.04286,0.00022999999999999998,4973114
17044,YTTERGRYTA,2010,1,0.008709999999999999,0.027610000000000003,0.009859999999999999,0.0,0.046169999999999996,0.00018999999999999998,4973114
17045,YTTERGRYTA,2010,2,0.0056700000000000006,0.02453,0.00921,0.0,0.03941,0.00014,4973114
17046,YTTERGRYTA,2010,3,0.01155,0.02748,0.01015,0.0,0.04918,0.00023999999999999998,4973114
17047,YTTERGRYTA,2010,4,0.01178,0.02648,0.00992,0.0,0.04818,0.00025,4973114
17048,YTTERGRYTA,2010,5,0.010759999999999999,0.027339999999999996,0.010190000000000001,0.0,0.04829,0.00022999999999999998,4973114
17049,YTTERGRYTA,2010,6,0.01111,0.026510000000000002,0.0099,0.0,0.04752,0.00023999999999999998,4973114
17050,YTTERGRYTA,2010,7,0.01069,0.027510000000000003,0.010209999999999999,0.0,0.04841,0.00022999999999999998,4973114
17051,YTTERGRYTA,2010,8,0.00628,0.01542,0.0054600000000000004,0.0,0.027160000000000004,0.00013000000000000002,4973114
