prfInformationCarrier,prfYear,prfMonth,prfPrdOilNetMillSm3,prfPrdGasNetBillSm3,prfPrdNGLNetMillSm3,prfPrdCondensateNetMillSm3,prfPrdOeNetMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
GJØA,2010,11,0.11226,0.12300,0.00000,0.00000,0.23525,0.00455,4467574
GJØA,2010,12,0.12874,0.08961,0.00000,0.00000,0.21835,0.00301,4467574
GJØA,2011,1,0.18018,0.13136,0.00000,0.00000,0.31154,0.00424,4467574
GJØA,2011,2,0.21652,0.14655,0.02895,0.00373,0.39574,0.00592,4467574
GJØA,2011,3,0.24648,0.17374,0.00000,0.00000,0.42022,0.00872,4467574
GJØA,2011,4,0.22406,0.16981,0.10899,0.00776,0.51062,0.00873,4467574
GJØA,2011,5,0.23139,0.18610,0.12160,0.00853,0.54762,0.00970,4467574
GJØA,2011,6,0.20102,0.18578,0.12023,0.00703,0.51406,0.00757,4467574
GJØA,2011,7,0.17033,0.16800,0.10165,0.00603,0.44600,0.00829,4467574
GJØA,2011,8,0.17646,0.18315,0.11685,0.01013,0.48657,0.00965,4467574
GJØA,2011,9,0.14998,0.17674,0.08979,0.01140,0.42792,0.00997,4467574
GJØA,2011,10,0.12457,0.14329,0.08549,0.00855,0.36189,0.00759,4467574
GJØA,2011,11,0.05266,0.02678,0.01980,0.00219,0.10142,0.00271,4467574
GJØA,2011,12,0.17575,0.07625,0.05257,0.00571,0.31028,0.00479,4467574
GJØA,2012,1,0.33488,0.29580,0.20819,0.01666,0.85553,0.01122,4467574
GJØA,2012,2,0.29853,0.25682,0.17051,0.02059,0.74644,0.01046,4467574
GJØA,2012,3,0.31545,0.29603,0.19848,0.01637,0.82634,0.00982,4467574
GJØA,2012,4,0.29046,0.29252,0.19187,0.01770,0.79256,0.00977,4467574
GJØA,2012,5,0.27838,0.30411,0.19832,0.01754,0.79834,0.00962,4467574
GJØA,2012,6,0.23627,0.28732,0.17677,0.01707,0.71743,0.00841,4467574
GJØA,2012,7,0.23183,0.29117,0.17620,0.01533,0.71454,0.00917,4467574
GJØA,2012,8,0.15293,0.19197,0.08643,0.00950,0.44082,0.00804,4467574
GJØA,2012,9,0.13957,0.11381,0.01842,0.00498,0.27678,0.00752,4467574
GJØA,2012,10,0.17381,0.17883,0.06915,0.01024,0.43204,0.01095,4467574
GJØA,2012,11,0.11247,0.11414,0.06060,0.00552,0.29272,0.00578,4467574
GJØA,2012,12,0.19796,0.31188,0.19301,0.02097,0.72381,0.01160,4467574
GJØA,2013,1,0.19017,0.31234,0.18090,0.01629,0.69971,0.01156,4467574
GJØA,2013,2,0.16772,0.29505,0.17103,0.01549,0.64928,0.01016,4467574
GJØA,2013,3,0.16542,0.27927,0.15628,0.01406,0.61503,0.01158,4467574
GJØA,2013,4,0.16707,0.32433,0.18613,0.01672,0.69425,0.01593,4467574
GJØA,2013,5,0.16458,0.31890,0.18212,0.01652,0.68211,0.01315,4467574
GJØA,2013,6,0.16128,0.32827,0.18532,0.01696,0.69182,0.01414,4467574
GJØA,2013,7,0.15477,0.33261,0.18816,0.01736,0.69290,0.01541,4467574
GJØA,2013,8,0.16876,0.32341,0.19040,0.01805,0.70061,0.01560,4467574
