prfInformationCarrier,prfYear,prfMonth,prfPrdOilNetMillSm3,prfPrdGasNetBillSm3,prfPrdNGLNetMillSm3,prfPrdCondensateNetMillSm3,prfPrdOeNetMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
VIGDIS,1997,1,0.01117,0.00000,0.00000,0.00000,0.01117,0.00000,43732
VIGDIS,1997,2,0.11770,0.00000,0.00000,0.00000,0.11770,0.00000,43732
VIGDIS,1997,3,0.14991,0.00000,0.00000,0.00000,0.14991,0.00000,43732
VIGDIS,1997,4,0.11048,0.00000,0.00000,0.00000,0.11048,0.00000,43732
VIGDIS,1997,5,0.05674,0.00000,0.00000,0.00000,0.05674,0.00000,43732
VIGDIS,1997,6,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,43732
VIGDIS,1997,7,0.04262,0.00000,0.00000,0.00000,0.04262,0.00000,43732
VIGDIS,1997,8,0.07295,0.00000,0.00000,0.00000,0.07295,0.00000,43732
VIGDIS,1997,9,0.05782,0.00000,0.00000,0.00000,0.05782,0.00000,43732
VIGDIS,1997,10,0.34990,0.00000,0.00000,0.00000,0.34990,0.00000,43732
VIGDIS,1997,11,0.34925,0.00000,0.00000,0.00000,0.34925,0.00000,43732
VIGDIS,1997,12,0.27827,0.00000,0.00000,0.00000,0.27827,0.00000,43732
VIGDIS,1998,1,0.44563,0.00000,0.00000,0.00000,0.44563,0.00000,43732
VIGDIS,1998,2,0.38796,0.00000,0.00000,0.00000,0.38796,0.00000,43732
VIGDIS,1998,3,0.39505,0.00000,0.00000,0.00000,0.39505,0.00000,43732
VIGDIS,1998,4,0.38061,0.00000,0.00000,0.00000,0.38061,0.00000,43732
VIGDIS,1998,5,0.08013,0.00000,0.00000,0.00000,0.08013,0.00000,43732
VIGDIS,1998,6,0.25981,0.00000,0.00000,0.00000,0.25981,0.00000,43732
VIGDIS,1998,7,0.30283,0.00000,0.00000,0.00000,0.30283,0.00000,43732
VIGDIS,1998,8,0.48092,0.00000,0.00000,0.00000,0.48092,0.00000,43732
VIGDIS,1998,9,0.48057,0.00000,0.00000,0.00000,0.48057,0.00000,43732
VIGDIS,1998,10,0.50335,0.00000,0.00000,0.00000,0.50335,0.00000,43732
VIGDIS,1998,11,0.49340,0.00000,0.00000,0.00000,0.49340,0.00000,43732
VIGDIS,1998,12,0.51390,0.00000,0.00000,0.00000,0.51390,0.00000,43732
VIGDIS,1999,1,0.44626,0.00000,0.00000,0.00000,0.44626,0.00000,43732
VIGDIS,1999,2,0.43147,0.00000,0.00000,0.00000,0.43147,0.00000,43732
VIGDIS,1999,3,0.43975,0.00000,0.00000,0.00000,0.43975,0.00000,43732
VIGDIS,1999,4,0.42605,0.00000,0.00000,0.00000,0.42605,0.00000,43732
