prfInformationCarrier,prfYear,prfMonth,prfPrdOilNetMillSm3,prfPrdGasNetBillSm3,prfPrdNGLNetMillSm3,prfPrdCondensateNetMillSm3,prfPrdOeNetMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
KRISTIN,2005,10,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1854729
KRISTIN,2005,11,0.00000,0.03300,0.01329,0.04100,0.08729,0.00075,1854729
KRISTIN,2005,12,0.00000,0.15654,0.06233,0.15405,0.37291,0.00471,1854729
KRISTIN,2006,1,0.00000,0.15726,0.06861,0.17305,0.39892,0.00687,1854729
KRISTIN,2006,2,0.00000,0.17577,0.07272,0.20660,0.45509,0.00658,1854729
KRISTIN,2006,3,0.00000,0.18922,0.07956,0.22268,0.49146,0.00530,1854729
KRISTIN,2006,4,0.00000,0.19721,0.08241,0.23598,0.51560,0.00528,1854729
KRISTIN,2006,5,0.00000,0.16728,0.06814,0.19640,0.43181,0.00440,1854729
KRISTIN,2006,6,0.00000,0.19586,0.08233,0.22421,0.50239,0.00497,1854729
KRISTIN,2006,7,0.00000,0.24213,0.10515,0.27066,0.61794,0.00661,1854729
KRISTIN,2006,8,0.00000,0.22255,0.09425,0.24815,0.56496,0.00663,1854729
KRISTIN,2006,9,0.00000,0.11162,0.04781,0.12398,0.28342,0.00293,1854729
KRISTIN,2006,10,0.35675,0.31671,0.13689,0.00000,0.81035,0.00868,1854729
KRISTIN,2006,11,0.34920,0.31309,0.13898,0.00000,0.80128,0.00941,1854729
KRISTIN,2006,12,0.36360,0.32161,0.14174,0.00000,0.82695,0.00988,1854729
KRISTIN,2007,1,0.31435,0.28203,0.11847,0.00000,0.71486,0.00829,1854729
KRISTIN,2007,2,0.32506,0.28941,0.12173,0.00000,0.73620,0.00839,1854729
KRISTIN,2007,3,0.33171,0.29202,0.12615,0.00000,0.74988,0.00884,1854729
KRISTIN,2007,4,0.35875,0.32067,0.13438,0.00000,0.81380,0.01006,1854729
KRISTIN,2007,5,0.29043,0.25690,0.10660,0.00000,0.65393,0.00919,1854729
KRISTIN,2007,6,0.29239,0.25863,0.11278,0.00000,0.66380,0.01117,1854729
KRISTIN,2007,7,0.34219,0.30241,0.12905,0.00000,0.77365,0.01272,1854729
KRISTIN,2007,8,0.30153,0.26699,0.11543,0.00000,0.68394,0.01184,1854729
KRISTIN,2007,9,0.33278,0.27429,0.11643,0.00000,0.72350,0.01120,1854729
KRISTIN,2007,10,0.47483,0.38973,0.16930,0.00000,1.03385,0.02911,1854729
KRISTIN,2007,11,0.47231,0.39426,0.17062,0.00000,1.03719,0.04524,1854729
KRISTIN,2007,12,0.44129,0.36276,0.15689,0.00000,0.96094,0.04673,1854729
KRISTIN,2008,1,0.42972,0.35603,0.15290,0.00000,0.93865,0.05050,1854729
KRISTIN,2008,2,0.36712,0.32656,0.14073,0.00000,0.83441,0.03947,1854729
KRISTIN,2008,3,0.49712,0.44895,0.18876,0.00000,1.13483,0.06043,1854729
KRISTIN,2008,4,0.42480,0.39367,0.15039,0.00000,0.96886,0.05557,1854729
KRISTIN,2008,5,0.35758,0.32218,0.13582,0.00000,0.81558,0.04702,1854729
KRISTIN,2008,6,0.44641,0.40890,0.16067,0.00000,1.01598,0.06815,1854729
KRISTIN,2008,7,0.44096,0.41001,0.16380,0.00000,1.01477,0.06110,1854729
KRISTIN,2008,8,0.41424,0.38561,0.15827,0.00000,0.95812,0.07219,1854729
KRISTIN,2008,9,0.13766,0.12736,0.05009,0.00000,0.31511,0.02528,1854729
KRISTIN,2008,10,0.28505,0.23573,0.10267,0.00000,0.62345,0.05607,1854729
KRISTIN,2008,11,0.29775,0.26040,0.11277,0.00000,0.67093,0.06523,1854729
KRISTIN,2008,12,0.29956,0.26454,0.10808,0.00000,0.67218,0.06633,1854729
KRISTIN,2009,1,0.16900,0.14323,0.06222,0.00000,0.37445,0.03487,1854729
KRISTIN,2009,2,0.28165,0.25151,0.10755,0.00000,0.64071,0.06461,1854729
KRISTIN,2009,3,0.29415,0.26834,0.11445,0.00000,0.67694,0.06645,1854729
KRISTIN,2009,4,0.24794,0.23096,0.09826,0.00000,0.57717,0.05808,1854729
KRISTIN,2009,5,0.22500,0.21126,0.09119,0.00000,0.52745,0.06161,1854729
KRISTIN,2009,6,0.21524,0.20615,0.08631,0.00000,0.50770,0.05726,1854729
KRISTIN,2009,7,0.25664,0.24732,0.10443,0.00000,0.60839,0.04665,1854729
KRISTIN,2009,8,0.23625,0.25135,0.10834,0.00000,0.59593,0.01818,1854729
KRISTIN,2009,9,0.24463,0.26421,0.10241,0.00000,0.61125,0.06467,1854729
KRISTIN,2009,10,0.23814,0.26207,0.10114,0.00000,0.60135,0.07303,1854729
KRISTIN,2009,11,0.23776,0.26092,0.10604,0.00000,0.60472,0.08199,1854729
KRISTIN,2009,12,0.21721,0.23104,0.09536,0.00000,0.54361,0.07441,1854729
KRISTIN,2010,1,0.20847,0.23216,0.09729,0.00000,0.53792,0.08933,1854729
KRISTIN,2010,2,0.18020,0.20331,0.08759,0.00000,0.47110,0.08144,1854729
KRISTIN,2010,3,0.16259,0.17308,0.06920,0.00000,0.40487,0.07379,1854729
KRISTIN,2010,4,0.15910,0.16547,0.06923,0.00000,0.39380,0.06419,1854729
KRISTIN,2010,5,0.14841,0.18839,0.07751,0.00000,0.41431,0.05072,1854729
KRISTIN,2010,6,0.14344,0.19989,0.08624,0.00000,0.42958,0.08222,1854729
KRISTIN,2010,7,0.15041,0.20370,0.08944,0.00000,0.44355,0.09139,1854729
KRISTIN,2010,8,0.08722,0.11511,0.04918,0.00000,0.25151,0.04856,1854729
KRISTIN,2010,9,0.13134,0.14452,0.05645,0.00000,0.33232,0.05836,1854729
KRISTIN,2010,10,0.15052,0.20785,0.08471,0.00000,0.44308,0.09308,1854729
KRISTIN,2010,11,0.12436,0.18463,0.08019,0.00000,0.38919,0.09039,1854729
KRISTIN,2010,12,0.10414,0.12788,0.05636,0.00000,0.28837,0.06828,1854729
KRISTIN,2011,1,0.11584,0.20960,0.08809,0.00000,0.41353,0.10851,1854729
KRISTIN,2011,2,0.07523,0.16471,0.07068,0.00000,0.31062,0.09195,1854729
KRISTIN,2011,3,0.06703,0.13785,0.06293,0.00000,0.26781,0.09726,1854729
