prfInformationCarrier,prfYear,prfMonth,prfPrdOilNetMillSm3,prfPrdGasNetBillSm3,prfPrdNGLNetMillSm3,prfPrdCondensateNetMillSm3,prfPrdOeNetMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
EDVARD GRIEG,2015,11,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,21675433
EDVARD GRIEG,2015,12,0.15115,0.00000,0.00000,0.00000,0.15115,0.00018,21675433
EDVARD GRIEG,2016,1,0.29605,0.02710,0.00000,0.00000,0.32315,0.00064,21675433
EDVARD GRIEG,2016,2,0.24776,0.02309,0.00000,0.00000,0.27085,0.00041,21675433
EDVARD GRIEG,2016,3,0.29686,0.02747,0.00000,0.00000,0.32432,0.00050,21675433
EDVARD GRIEG,2016,4,0.29564,0.02416,0.00000,0.00000,0.31980,0.00098,21675433
EDVARD GRIEG,2016,5,0.31414,0.02856,0.00000,0.00000,0.34270,0.00129,21675433
EDVARD GRIEG,2016,6,0.31920,0.02812,0.00000,0.00000,0.34733,0.00193,21675433
EDVARD GRIEG,2016,7,0.32961,0.03305,0.00000,0.00000,0.36266,0.00150,21675433
EDVARD GRIEG,2016,8,0.34160,0.01963,0.00000,0.00000,0.36123,0.00270,21675433
EDVARD GRIEG,2016,9,0.37393,0.03354,0.00000,0.00000,0.40747,0.00636,21675433
EDVARD GRIEG,2016,10,0.35004,0.03070,0.00000,0.00000,0.38074,0.00237,21675433
EDVARD GRIEG,2016,11,0.32336,0.02174,0.00000,0.00000,0.34510,0.00211,21675433
