prfInformationCarrier,prfYear,prfMonth,prfPrdOilNetMillSm3,prfPrdGasNetBillSm3,prfPrdNGLNetMillSm3,prfPrdCondensateNetMillSm3,prfPrdOeNetMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
SYGNA,2000,8,0.10477,0.00000,0.00000,0.00000,0.10477,0.00122,104718
SYGNA,2000,9,0.09463,0.00000,0.00000,0.00000,0.09463,0.00000,104718
SYGNA,2000,10,0.11359,0.00000,0.00000,0.00000,0.11359,0.00000,104718
SYGNA,2000,11,0.12470,0.00000,0.00000,0.00000,0.12470,0.00000,104718
SYGNA,2000,12,0.20474,0.00000,0.00000,0.00000,0.20474,0.00029,104718
SYGNA,2001,1,0.21706,0.00000,0.00000,0.00000,0.21706,0.00000,104718
SYGNA,2001,2,0.20075,0.00000,0.00000,0.00000,0.20075,0.00000,104718
SYGNA,2001,3,0.22606,0.00000,0.00000,0.00000,0.22606,0.00000,104718
SYGNA,2001,4,0.21275,0.00000,0.00000,0.00000,0.21275,0.00000,104718
SYGNA,2001,5,0.22018,0.00000,0.00000,0.00000,0.22018,0.00000,104718
SYGNA,2001,6,0.21135,0.00000,0.00000,0.00000,0.21135,0.00000,104718
SYGNA,2001,7,0.22020,0.00000,0.00000,0.00000,0.22020,0.00000,104718
SYGNA,2001,8,0.21270,0.00000,0.00000,0.00000,0.21270,0.00000,104718
SYGNA,2001,9,0.20706,0.00000,0.00000,0.00000,0.20706,0.00000,104718
SYGNA,2001,10,0.20634,0.00000,0.00000,0.00000,0.20634,0.00000,104718
SYGNA,2001,11,0.20035,0.00000,0.00000,0.00000,0.20035,0.00000,104718
SYGNA,2001,12,0.21505,0.00000,0.00000,0.00000,0.21505,0.00000,104718
SYGNA,2002,1,0.18540,0.00000,0.00000,0.00000,0.18540,0.00000,104718
SYGNA,2002,2,0.16921,0.00000,0.00000,0.00000,0.16921,0.00749,104718
SYGNA,2002,3,0.19455,0.00000,0.00000,0.00000,0.19455,0.01624,104718
SYGNA,2002,4,0.17365,0.00000,0.00000,0.00000,0.17365,0.02740,104718
SYGNA,2002,5,0.18256,0.00000,0.00000,0.00000,0.18256,0.02863,104718
SYGNA,2002,6,0.16589,0.00000,0.00000,0.00000,0.16589,0.04399,104718
SYGNA,2002,7,0.16653,0.00000,0.00000,0.00000,0.16653,0.05433,104718
SYGNA,2002,8,0.04769,0.00000,0.00000,0.00000,0.04769,0.01329,104718
SYGNA,2002,9,0.15435,0.00000,0.00000,0.00000,0.15435,0.05119,104718
SYGNA,2002,10,0.12044,0.00000,0.00000,0.00000,0.12044,0.06265,104718
SYGNA,2002,11,0.12665,0.00000,0.00000,0.00000,0.12665,0.06574,104718
SYGNA,2002,12,0.12624,0.00000,0.00000,0.00000,0.12624,0.06828,104718
SYGNA,2003,1,0.12644,0.00000,0.00000,0.00000,0.12644,0.08115,104718
SYGNA,2003,2,0.10962,0.00000,0.00000,0.00000,0.10962,0.07294,104718
SYGNA,2003,3,0.16025,0.00000,0.00000,0.00000,0.16025,0.09395,104718
SYGNA,2003,4,0.15855,0.00000,0.00000,0.00000,0.15855,0.09790,104718
SYGNA,2003,5,0.15688,0.00000,0.00000,0.00000,0.15688,0.10941,104718
SYGNA,2003,6,0.14449,0.00000,0.00000,0.00000,0.14449,0.10711,104718
SYGNA,2003,7,0.14108,0.00000,0.00000,0.00000,0.14108,0.10531,104718
SYGNA,2003,8,0.13921,0.00000,0.00000,0.00000,0.13921,0.10384,104718
SYGNA,2003,9,0.12489,0.00000,0.00000,0.00000,0.12489,0.09579,104718
SYGNA,2003,10,0.13592,0.00000,0.00000,0.00000,0.13592,0.10758,104718
SYGNA,2003,11,0.13143,0.00000,0.00000,0.00000,0.13143,0.10333,104718
SYGNA,2003,12,0.10928,0.00000,0.00000,0.00000,0.10928,0.09889,104718
SYGNA,2004,1,0.12307,0.00000,0.00000,0.00000,0.12307,0.11400,104718
SYGNA,2004,2,0.11198,0.00000,0.00000,0.00000,0.11198,0.10538,104718
SYGNA,2004,3,0.11233,0.00000,0.00000,0.00000,0.11233,0.10930,104718
SYGNA,2004,4,0.06109,0.00000,0.00000,0.00000,0.06109,0.05896,104718
SYGNA,2004,5,0.08517,0.00000,0.00000,0.00000,0.08517,0.07089,104718
SYGNA,2004,6,0.10184,0.00000,0.00000,0.00000,0.10184,0.10527,104718
SYGNA,2004,7,0.10265,0.00000,0.00000,0.00000,0.10265,0.11990,104718
SYGNA,2004,8,0.09639,0.00000,0.00000,0.00000,0.09639,0.12049,104718
SYGNA,2004,9,0.09342,0.00000,0.00000,0.00000,0.09342,0.12057,104718
SYGNA,2004,10,0.09261,0.00000,0.00000,0.00000,0.09261,0.12832,104718
SYGNA,2004,11,0.08266,0.00000,0.00000,0.00000,0.08266,0.12750,104718
SYGNA,2004,12,0.07983,0.00000,0.00000,0.00000,0.07983,0.13084,104718
SYGNA,2005,1,0.07270,0.00000,0.00000,0.00000,0.07270,0.13875,104718
SYGNA,2005,2,0.05710,0.00000,0.00000,0.00000,0.05710,0.11628,104718
SYGNA,2005,3,0.07108,0.00000,0.00000,0.00000,0.07108,0.14463,104718
SYGNA,2005,4,0.06594,0.00000,0.00000,0.00000,0.06594,0.15113,104718
SYGNA,2005,5,0.06342,0.00000,0.00000,0.00000,0.06342,0.14123,104718
SYGNA,2005,6,0.06041,0.00000,0.00000,0.00000,0.06041,0.14651,104718
SYGNA,2005,7,0.06305,0.00000,0.00000,0.00000,0.06305,0.15550,104718
SYGNA,2005,8,0.05700,0.00000,0.00000,0.00000,0.05700,0.15974,104718
SYGNA,2005,9,0.04845,0.00000,0.00000,0.00000,0.04845,0.15752,104718
SYGNA,2005,10,0.04649,0.00000,0.00000,0.00000,0.04649,0.14946,104718
SYGNA,2005,11,0.04290,0.00000,0.00000,0.00000,0.04290,0.16348,104718
SYGNA,2005,12,0.04282,0.00000,0.00000,0.00000,0.04282,0.16925,104718
SYGNA,2006,1,0.03999,0.00000,0.00000,0.00000,0.03999,0.16777,104718
SYGNA,2006,2,0.03133,0.00000,0.00000,0.00000,0.03133,0.13978,104718
SYGNA,2006,3,0.04016,0.00000,0.00000,0.00000,0.04016,0.16150,104718
SYGNA,2006,4,0.04178,0.00000,0.00000,0.00000,0.04178,0.17306,104718
SYGNA,2006,5,0.04023,0.00000,0.00000,0.00000,0.04023,0.17351,104718
SYGNA,2006,6,0.00058,0.00000,0.00000,0.00000,0.00058,0.00133,104718
SYGNA,2006,7,0.03238,0.00000,0.00000,0.00000,0.03238,0.13021,104718
SYGNA,2006,8,0.02915,0.00000,0.00000,0.00000,0.02915,0.12685,104718
SYGNA,2006,9,0.03196,0.00000,0.00000,0.00000,0.03196,0.14569,104718
SYGNA,2006,10,0.03976,0.00000,0.00000,0.00000,0.03976,0.11837,104718
SYGNA,2006,11,0.04288,0.00000,0.00000,0.00000,0.04288,0.12728,104718
SYGNA,2006,12,0.04278,0.00000,0.00000,0.00000,0.04278,0.13748,104718
SYGNA,2007,1,0.04035,0.00000,0.00000,0.00000,0.04035,0.13956,104718
SYGNA,2007,2,0.03362,0.00000,0.00000,0.00000,0.03362,0.11902,104718
SYGNA,2007,3,0.03158,0.00000,0.00000,0.00000,0.03158,0.13322,104718
SYGNA,2007,4,0.02815,0.00000,0.00000,0.00000,0.02815,0.15787,104718
SYGNA,2007,5,0.03162,0.00000,0.00000,0.00000,0.03162,0.17962,104718
