prfInformationCarrier,prfYear,prfMonth,prfPrdOilNetMillSm3,prfPrdGasNetBillSm3,prfPrdNGLNetMillSm3,prfPrdCondensateNetMillSm3,prfPrdOeNetMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
BRAGE,1993,9,0.02450,0.00024,0.00033,0.00000,0.02506,0.00000,43651
BRAGE,1993,10,0.23033,0.00327,0.00547,0.00000,0.23907,0.00000,43651
BRAGE,1993,11,0.37152,0.00674,0.01192,0.00000,0.39018,0.00000,43651
BRAGE,1993,12,0.41769,0.01442,0.01322,0.00000,0.44533,0.00000,43651
BRAGE,1994,1,0.40844,0.01662,0.01120,0.00000,0.43626,0.00000,43651
BRAGE,1994,2,0.38577,0.01614,0.01218,0.00000,0.41408,0.00000,43651
BRAGE,1994,3,0.41945,0.01794,0.01428,0.00000,0.45167,0.00000,43651
BRAGE,1994,4,0.40183,0.01353,0.01255,0.00000,0.42791,0.00000,43651
BRAGE,1994,5,0.46252,0.01469,0.01382,0.00000,0.49103,0.00000,43651
BRAGE,1994,6,0.45910,0.01370,0.01468,0.00000,0.48748,0.00000,43651
BRAGE,1994,7,0.47653,0.01593,0.01724,0.00000,0.50970,0.00000,43651
BRAGE,1994,8,0.47430,0.01421,0.01638,0.00000,0.50489,0.00000,43651
BRAGE,1994,9,0.46207,0.01463,0.01508,0.00000,0.49178,0.00000,43651
BRAGE,1994,10,0.47278,0.01945,0.01637,0.00000,0.50860,0.00000,43651
BRAGE,1994,11,0.45888,0.01779,0.01635,0.00000,0.49302,0.00000,43651
BRAGE,1994,12,0.47015,0.01784,0.01375,0.00000,0.50174,0.00000,43651
BRAGE,1995,1,0.47282,0.01602,0.01163,0.00000,0.50048,0.00000,43651
BRAGE,1995,2,0.43706,0.01326,0.01305,0.00000,0.46337,0.00000,43651
BRAGE,1995,3,0.47126,0.00929,0.00873,0.00000,0.48928,0.00000,43651
BRAGE,1995,4,0.48376,0.01842,0.01451,0.00000,0.51669,0.00000,43651
BRAGE,1995,5,0.47509,0.02344,0.01668,0.00000,0.51520,0.00000,43651
BRAGE,1995,6,0.39550,0.01334,0.01062,0.00000,0.41945,0.00000,43651
BRAGE,1995,7,0.59129,0.02426,0.01576,0.00000,0.63131,0.00000,43651
BRAGE,1995,8,0.59381,0.02205,0.01254,0.00000,0.62839,0.00000,43651
BRAGE,1995,9,0.57598,0.00949,0.00534,0.00000,0.59081,0.00000,43651
BRAGE,1995,10,0.59657,0.02623,0.01525,0.00000,0.63805,0.00000,43651
BRAGE,1995,11,0.57080,0.02241,0.01251,0.00000,0.60571,0.00000,43651
BRAGE,1995,12,0.58798,0.02458,0.01566,0.00000,0.62821,0.00000,43651
BRAGE,1996,1,0.58828,0.02596,0.01558,0.00000,0.62981,0.00000,43651
BRAGE,1996,2,0.54204,0.02270,0.01465,0.00000,0.57938,0.00000,43651
BRAGE,1996,3,0.59728,0.03492,0.02105,0.00000,0.65324,0.00000,43651
BRAGE,1996,4,0.57744,0.03825,0.02207,0.00000,0.63776,0.00000,43651
BRAGE,1996,5,0.59961,0.02419,0.01860,0.00000,0.64240,0.00000,43651
BRAGE,1996,6,0.53379,0.02537,0.01485,0.00000,0.57401,0.00000,43651
BRAGE,1996,7,0.53845,0.03287,0.01768,0.00000,0.58900,0.00000,43651
BRAGE,1996,8,0.48562,0.02759,0.01563,0.00000,0.52884,0.00000,43651
BRAGE,1996,9,0.48940,0.02570,0.01829,0.00000,0.53338,0.00000,43651
BRAGE,1996,10,0.52498,0.03462,0.01983,0.00000,0.57943,0.00000,43651
BRAGE,1996,11,0.53524,0.03151,0.01891,0.00000,0.58566,0.00000,43651
BRAGE,1996,12,0.38578,0.01719,0.01152,0.00000,0.41449,0.00000,43651
BRAGE,1997,1,0.58669,0.02862,0.01787,0.00000,0.63317,0.00000,43651
BRAGE,1997,2,0.52907,0.02082,0.01336,0.00000,0.56325,0.00000,43651
BRAGE,1997,3,0.58845,0.01602,0.01059,0.00000,0.61506,0.00000,43651
BRAGE,1997,4,0.54366,0.02777,0.01839,0.00000,0.58982,0.00000,43651
BRAGE,1997,5,0.51448,0.01950,0.01191,0.00000,0.54589,0.00000,43651
BRAGE,1997,6,0.32484,0.01839,0.01065,0.00000,0.35388,0.00000,43651
BRAGE,1997,7,0.46480,0.02722,0.01623,0.00000,0.50825,0.00000,43651
BRAGE,1997,8,0.48587,0.01682,0.01121,0.00000,0.51391,0.00000,43651
BRAGE,1997,9,0.48039,0.00799,0.00535,0.00000,0.49373,0.00000,43651
BRAGE,1997,10,0.47918,0.01281,0.00856,0.00000,0.50055,0.00000,43651
BRAGE,1997,11,0.46097,0.01777,0.01136,0.00000,0.49010,0.00000,43651
BRAGE,1997,12,0.41027,0.01670,0.01088,0.00000,0.43785,0.00000,43651
BRAGE,1998,1,0.58297,0.02796,0.01902,0.00000,0.62995,0.00000,43651
BRAGE,1998,2,0.52667,0.02610,0.01924,0.00000,0.57201,0.00000,43651
BRAGE,1998,3,0.52225,0.03841,0.02641,0.00000,0.58707,0.00000,43651
BRAGE,1998,4,0.48079,0.03423,0.02349,0.00000,0.53851,0.00000,43651
BRAGE,1998,5,0.48461,0.02223,0.02140,0.00000,0.52824,0.00000,43651
BRAGE,1998,6,0.49133,0.02327,0.01713,0.00000,0.53173,0.00000,43651
BRAGE,1998,7,0.48868,0.02791,0.01848,0.00000,0.53507,0.00000,43651
BRAGE,1998,8,0.45559,0.01011,0.00351,0.00000,0.46921,0.00000,43651
BRAGE,1998,9,0.39985,0.02111,0.01268,0.00000,0.43364,0.00000,43651
BRAGE,1998,10,0.41600,0.02033,0.01422,0.00000,0.45055,0.00000,43651
BRAGE,1998,11,0.35641,0.01285,0.00942,0.00000,0.37869,0.00000,43651
BRAGE,1998,12,0.33622,0.01652,0.00997,0.00000,0.36271,0.00000,43651
BRAGE,1999,1,0.33793,0.01868,0.01167,0.00000,0.36828,0.00000,43651
BRAGE,1999,2,0.31716,0.01437,0.01093,0.00000,0.34246,0.00000,43651
BRAGE,1999,3,0.32376,0.01650,0.01145,0.00000,0.35171,0.00000,43651
BRAGE,1999,4,0.39050,0.01509,0.01070,0.00000,0.41628,0.00000,43651
BRAGE,1999,5,0.36919,0.01824,0.01378,0.00000,0.40121,0.00000,43651
BRAGE,1999,6,0.21971,0.01308,0.00974,0.00000,0.24253,0.00000,43651
BRAGE,1999,7,0.35980,0.01885,0.01248,0.00000,0.39112,0.00000,43651
BRAGE,1999,8,0.33358,0.01605,0.01117,0.00000,0.36080,0.00000,43651
BRAGE,1999,9,0.29582,0.00961,0.00704,0.00000,0.31247,0.00000,43651
BRAGE,1999,10,0.28827,0.00598,0.00415,0.00000,0.29840,0.00000,43651
BRAGE,1999,11,0.25512,0.00454,0.00369,0.00000,0.26334,0.00000,43651
BRAGE,1999,12,0.30752,0.00658,0.00464,0.00000,0.31873,0.00000,43651
BRAGE,2000,1,0.23318,0.00551,0.00352,0.00000,0.24221,0.40985,43651
BRAGE,2000,2,0.23810,0.01053,0.00714,0.00000,0.25577,0.45524,43651
BRAGE,2000,3,0.21521,0.01542,0.00958,0.00000,0.24021,0.42008,43651
BRAGE,2000,4,0.21256,0.01467,0.00921,0.00000,0.23644,0.41937,43651
BRAGE,2000,5,0.24238,0.01381,0.01058,0.00000,0.26677,0.44940,43651
