prfInformationCarrier,prfYear,prfMonth,prfPrdOilNetMillSm3,prfPrdGasNetBillSm3,prfPrdNGLNetMillSm3,prfPrdCondensateNetMillSm3,prfPrdOeNetMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
GAUPE,2012,4,0.01710,0.00975,0.00079,0.00044,0.02809,0.00034,18161341
GAUPE,2012,5,0.01269,0.01061,0.00088,0.00047,0.02465,0.00030,18161341
GAUPE,2012,6,0.01052,0.01097,0.00087,0.00049,0.02285,0.00027,18161341
GAUPE,2012,7,0.01868,0.03034,0.00211,0.00123,0.05237,0.00029,18161341
GAUPE,2012,8,0.01529,0.02502,0.00180,0.00075,0.04286,0.00014,18161341
GAUPE,2012,9,0.00222,0.00578,0.00055,0.00021,0.00876,0.00006,18161341
GAUPE,2012,10,0.01290,0.02263,0.00206,0.00096,0.03855,0.00025,18161341
GAUPE,2012,11,0.01261,0.02541,0.00239,0.00111,0.04152,0.00073,18161341
GAUPE,2012,12,0.00936,0.02090,0.00189,0.00089,0.03304,0.00136,18161341
GAUPE,2013,1,0.00914,0.02048,0.00182,0.00098,0.03241,0.00167,18161341
GAUPE,2013,2,0.00522,0.02302,0.00106,0.00054,0.02984,0.00103,18161341
GAUPE,2013,3,0.00576,0.01481,0.00141,0.00002,0.02200,0.00008,18161341
GAUPE,2013,4,0.00525,0.01562,0.00139,0.00081,0.02306,0.00195,18161341
GAUPE,2013,5,0.00433,0.01236,0.00133,0.00027,0.01829,0.00152,18161341
GAUPE,2013,6,0.00353,0.01299,0.00177,0.00055,0.01884,0.00153,18161341
GAUPE,2013,7,0.00296,0.00463,0.00068,0.00007,0.00834,0.00095,18161341
GAUPE,2013,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,18161341
GAUPE,2013,9,0.00348,0.01168,0.00174,0.00068,0.01758,0.00090,18161341
GAUPE,2013,10,0.00414,0.01283,0.00148,0.00072,0.01917,0.00148,18161341
GAUPE,2013,11,0.00225,0.00537,0.00064,0.00017,0.00843,0.00078,18161341
GAUPE,2013,12,0.00377,0.00806,0.00139,0.00043,0.01365,0.00167,18161341
GAUPE,2014,1,0.00307,0.00725,0.00135,0.00041,0.01208,0.00142,18161341
GAUPE,2014,2,0.00255,0.00302,0.00372,0.00128,0.01056,0.00075,18161341
GAUPE,2014,3,0.00217,0.00708,0.00101,0.00029,0.01055,0.00038,18161341
GAUPE,2014,4,0.00313,0.01658,0.00227,0.00072,0.02269,0.00029,18161341
GAUPE,2014,5,0.00273,0.01275,0.00134,0.00027,0.01709,0.00000,18161341
GAUPE,2014,6,0.00313,0.01002,0.00131,0.00055,0.01501,0.00042,18161341
GAUPE,2014,7,0.00162,0.00678,0.00070,0.00034,0.00944,0.00016,18161341
GAUPE,2014,8,0.00038,0.00000,0.00000,0.00000,0.00038,0.00000,18161341
GAUPE,2014,9,0.00245,0.00257,0.00035,0.00014,0.00550,0.00007,18161341
GAUPE,2014,10,0.00075,0.00002,0.00016,0.00005,0.00099,0.00000,18161341
GAUPE,2014,11,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,18161341
GAUPE,2014,12,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,18161341
GAUPE,2015,1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,18161341
GAUPE,2015,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,18161341
GAUPE,2015,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,18161341
GAUPE,2015,4,0.00348,0.00461,0.00099,0.00034,0.00942,0.01161,18161341
GAUPE,2015,5,0.00405,0.00170,0.00035,0.00013,0.00623,0.00022,18161341
GAUPE,2015,6,0.00180,0.00094,0.00020,0.00008,0.00301,0.00036,18161341
GAUPE,2015,7,0.00217,0.00119,0.00025,0.00000,0.00361,0.00030,18161341
GAUPE,2015,8,0.00174,0.00104,0.00022,0.00005,0.00304,0.00028,18161341
GAUPE,2015,9,0.00110,0.00029,0.00006,0.00002,0.00146,0.00002,18161341
GAUPE,2015,10,0.00130,0.00078,0.00016,0.00006,0.00230,0.00052,18161341
GAUPE,2015,11,0.00345,0.00099,0.00021,0.00009,0.00474,0.00043,18161341
GAUPE,2015,12,0.00139,0.00121,0.00025,0.00011,0.00294,0.00052,18161341
GAUPE,2016,1,0.00049,0.00019,0.00003,0.00000,0.00071,0.00001,18161341
GAUPE,2016,2,0.00166,0.00048,0.00009,0.00001,0.00224,0.00006,18161341
GAUPE,2016,3,0.00214,0.00206,0.00048,0.00017,0.00486,0.00046,18161341
GAUPE,2016,4,0.00279,0.00327,0.00075,0.00005,0.00686,0.00017,18161341
GAUPE,2016,5,0.00279,0.00115,0.00026,0.00010,0.00430,0.00048,18161341
GAUPE,2016,6,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,18161341
GAUPE,2016,7,0.00136,0.00107,0.00024,0.00006,0.00272,0.00050,18161341
GAUPE,2016,8,0.00063,0.00723,0.00010,0.00000,0.00796,0.00014,18161341
GAUPE,2016,9,0.00195,0.02220,0.00023,0.00008,0.02445,0.00004,18161341
GAUPE,2016,10,0.00078,0.01061,0.00004,0.00003,0.01146,0.00000,18161341
GAUPE,2016,11,0.00306,0.01692,0.00041,0.00018,0.02058,0.00043,18161341
GAUPE,2016,12,0.00183,0.00134,0.00030,0.00016,0.00363,0.00004,18161341
GAUPE,2017,1,0.00126,0.00056,0.00012,0.00005,0.00198,0.00003,18161341
