prfInformationCarrier,prfYear,prfMonth,prfPrdOilNetMillSm3,prfPrdGasNetBillSm3,prfPrdNGLNetMillSm3,prfPrdCondensateNetMillSm3,prfPrdOeNetMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
ENOCH,2007,5,0.00024,0.00000,0.00000,0.00000,0.00024,0.00000,3437659
ENOCH,2007,6,0.00790,0.00017,0.00000,0.00000,0.00807,0.00001,3437659
ENOCH,2007,7,0.00969,0.00000,0.00000,0.00000,0.00969,0.00003,3437659
ENOCH,2007,8,0.00762,0.00000,0.00000,0.00000,0.00762,0.00014,3437659
ENOCH,2007,9,0.00856,0.00000,0.00000,0.00000,0.00856,0.00015,3437659
ENOCH,2007,10,0.00809,0.00000,0.00000,0.00000,0.00809,0.00019,3437659
ENOCH,2007,11,0.00714,0.00000,0.00000,0.00000,0.00714,0.00015,3437659
ENOCH,2007,12,0.00685,0.00000,0.00000,0.00000,0.00685,0.00016,3437659
ENOCH,2008,1,0.00666,0.00000,0.00000,0.00000,0.00666,0.00019,3437659
ENOCH,2008,2,0.00638,0.00000,0.00000,0.00000,0.00638,0.00016,3437659
ENOCH,2008,3,0.00698,0.00000,0.00000,0.00000,0.00698,0.00019,3437659
ENOCH,2008,4,0.00577,0.00000,0.00000,0.00000,0.00577,0.00013,3437659
ENOCH,2008,5,0.00386,0.00000,0.00000,0.00000,0.00386,0.00009,3437659
ENOCH,2008,6,0.00716,0.00000,0.00000,0.00000,0.00716,0.00017,3437659
ENOCH,2008,7,0.00632,0.00000,0.00000,0.00000,0.00632,0.00012,3437659
ENOCH,2008,8,0.00089,0.00000,0.00000,0.00000,0.00089,0.00002,3437659
ENOCH,2008,9,0.00507,0.00000,0.00000,0.00000,0.00507,0.00009,3437659
ENOCH,2008,10,0.00510,0.00000,0.00000,0.00000,0.00510,0.00008,3437659
ENOCH,2008,11,0.00720,0.00000,0.00000,0.00000,0.00720,0.00016,3437659
ENOCH,2008,12,0.00706,0.00000,0.00000,0.00000,0.00706,0.00018,3437659
ENOCH,2009,1,0.00694,0.00000,0.00000,0.00000,0.00694,0.00014,3437659
ENOCH,2009,2,0.00635,0.00000,0.00000,0.00000,0.00635,0.00012,3437659
ENOCH,2009,3,0.00653,0.00000,0.00000,0.00000,0.00653,0.00013,3437659
ENOCH,2009,4,0.00495,0.00000,0.00000,0.00000,0.00495,0.00012,3437659
ENOCH,2009,5,0.00537,0.00000,0.00000,0.00000,0.00537,0.00014,3437659
ENOCH,2009,6,0.00445,0.00000,0.00000,0.00000,0.00445,0.00008,3437659
ENOCH,2009,7,0.00511,0.00000,0.00000,0.00000,0.00511,0.00016,3437659
ENOCH,2009,8,0.00600,0.00000,0.00000,0.00000,0.00600,0.00008,3437659
ENOCH,2009,9,0.00728,0.00000,0.00000,0.00000,0.00728,0.00008,3437659
ENOCH,2009,10,0.00511,0.00000,0.00000,0.00000,0.00511,0.00000,3437659
ENOCH,2009,11,0.00735,0.00000,0.00000,0.00000,0.00735,0.00000,3437659
ENOCH,2009,12,0.00686,0.00000,0.00000,0.00000,0.00686,0.00000,3437659
ENOCH,2010,1,0.00639,0.00000,0.00000,0.00000,0.00639,0.00008,3437659
ENOCH,2010,2,0.00439,0.00000,0.00000,0.00000,0.00439,0.00008,3437659
ENOCH,2010,3,0.00521,0.00000,0.00000,0.00000,0.00521,0.00012,3437659
ENOCH,2010,4,0.00389,0.00000,0.00000,0.00000,0.00389,0.00007,3437659
ENOCH,2010,5,0.00487,0.00000,0.00000,0.00000,0.00487,0.00003,3437659
ENOCH,2010,6,0.00359,0.00000,0.00000,0.00000,0.00359,0.00003,3437659
ENOCH,2010,7,0.00320,0.00000,0.00000,0.00000,0.00320,0.00002,3437659
