prfInformationCarrier,prfYear,prfMonth,prfPrdOilNetMillSm3,prfPrdGasNetBillSm3,prfPrdNGLNetMillSm3,prfPrdCondensateNetMillSm3,prfPrdOeNetMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
STATFJORD NORD,1995,1,0.03145,0.00782,0.00341,0.00000,0.04267,0.00000,43679
STATFJORD NORD,1995,2,0.12600,0.00121,0.00355,0.00000,0.13075,0.00000,43679
STATFJORD NORD,1995,3,0.17638,0.00137,0.00360,0.00000,0.18136,0.00000,43679
STATFJORD NORD,1995,4,0.20976,0.00155,0.00310,0.00000,0.21440,0.00000,43679
STATFJORD NORD,1995,5,0.26539,0.00154,0.00348,0.00000,0.27041,0.00000,43679
STATFJORD NORD,1995,6,0.26798,0.00133,0.00320,0.00000,0.27251,0.00000,43679
STATFJORD NORD,1995,7,0.26810,0.00136,0.00282,0.00000,0.27228,0.00000,43679
STATFJORD NORD,1995,8,0.25547,0.00129,0.00160,0.00000,0.25835,0.00000,43679
STATFJORD NORD,1995,9,0.23441,0.00138,0.00253,0.00000,0.23831,0.00000,43679
STATFJORD NORD,1995,10,0.19650,0.02255,0.01002,0.00000,0.22908,0.00000,43679
STATFJORD NORD,1995,11,0.26097,0.03809,0.01622,0.00000,0.31528,0.00000,43679
STATFJORD NORD,1995,12,0.25523,0.03980,0.01656,0.00000,0.31158,0.00000,43679
STATFJORD NORD,1996,1,0.27757,0.03912,0.01844,0.00000,0.33512,0.00000,43679
STATFJORD NORD,1996,2,0.20644,0.03062,0.01472,0.00000,0.25178,0.00000,43679
STATFJORD NORD,1996,3,0.23475,0.03754,0.01733,0.00000,0.28962,0.00000,43679
STATFJORD NORD,1996,4,0.35500,0.03495,0.01509,0.00000,0.40504,0.00000,43679
STATFJORD NORD,1996,5,0.24505,0.02864,0.01691,0.00000,0.29059,0.00000,43679
STATFJORD NORD,1996,6,0.28558,0.03272,0.01421,0.00000,0.33250,0.00000,43679
STATFJORD NORD,1996,7,0.36152,0.03531,0.01403,0.00000,0.41086,0.00000,43679
STATFJORD NORD,1996,8,0.12029,0.03190,0.01535,0.00000,0.16754,0.00000,43679
STATFJORD NORD,1996,9,0.29605,0.02029,0.01443,0.00000,0.33076,0.00000,43679
STATFJORD NORD,1996,10,0.33308,0.01131,0.00561,0.00000,0.35000,0.00000,43679
STATFJORD NORD,1996,11,0.29402,0.01140,0.00524,0.00000,0.31066,0.00000,43679
STATFJORD NORD,1996,12,0.29761,0.01539,0.00746,0.00000,0.32045,0.00000,43679
STATFJORD NORD,1997,1,0.22452,0.01422,0.00768,0.00000,0.24642,0.00000,43679
STATFJORD NORD,1997,2,0.28652,0.01353,0.00684,0.00000,0.30689,0.00000,43679
STATFJORD NORD,1997,3,0.26601,0.01508,0.00772,0.00000,0.28881,0.00000,43679
STATFJORD NORD,1997,4,0.39016,0.01414,0.00763,0.00000,0.41193,0.00000,43679
STATFJORD NORD,1997,5,0.37475,0.01462,0.00784,0.00000,0.39721,0.00000,43679
STATFJORD NORD,1997,6,0.40371,0.01494,0.00734,0.00000,0.42599,0.00000,43679
STATFJORD NORD,1997,7,0.38629,0.01444,0.00780,0.00000,0.40853,0.00000,43679
STATFJORD NORD,1997,8,0.32656,0.01421,0.00785,0.00000,0.34862,0.00000,43679
STATFJORD NORD,1997,9,0.32088,0.01466,0.00770,0.00000,0.34324,0.00000,43679
STATFJORD NORD,1997,10,0.32635,0.01429,0.00788,0.00000,0.34852,0.00000,43679
STATFJORD NORD,1997,11,0.30775,0.01426,0.00781,0.00000,0.32983,0.00000,43679
STATFJORD NORD,1997,12,0.32181,0.01449,0.00821,0.00000,0.34452,0.00000,43679
STATFJORD NORD,1998,1,0.18957,0.01332,0.00798,0.00000,0.21087,0.00000,43679
STATFJORD NORD,1998,2,0.26137,0.01270,0.00739,0.00000,0.28146,0.00000,43679
STATFJORD NORD,1998,3,0.32176,0.01397,0.00759,0.00000,0.34332,0.00000,43679
STATFJORD NORD,1998,4,0.30082,0.01376,0.00753,0.00000,0.32211,0.00000,43679
STATFJORD NORD,1998,5,0.29649,0.01178,0.00830,0.00000,0.31657,0.00000,43679
STATFJORD NORD,1998,6,0.29233,0.01352,0.00773,0.00000,0.31357,0.00000,43679
STATFJORD NORD,1998,7,0.28543,0.01671,0.00785,0.00000,0.30998,0.00000,43679
STATFJORD NORD,1998,8,0.05051,0.00552,0.00210,0.00000,0.05814,0.00000,43679
STATFJORD NORD,1998,9,0.23219,0.01535,0.00713,0.00000,0.25467,0.00000,43679
STATFJORD NORD,1998,10,0.26841,0.01835,0.00821,0.00000,0.29497,0.00000,43679
STATFJORD NORD,1998,11,0.26764,0.01512,0.00790,0.00000,0.29066,0.00000,43679
STATFJORD NORD,1998,12,0.26892,0.01557,0.00793,0.00000,0.29242,0.00000,43679
STATFJORD NORD,1999,1,0.25566,0.01527,0.00775,0.00000,0.27867,0.00000,43679
STATFJORD NORD,1999,2,0.22937,0.01312,0.00807,0.00000,0.25056,0.00000,43679
STATFJORD NORD,1999,3,0.24033,0.01339,0.00842,0.00000,0.26214,0.00000,43679
STATFJORD NORD,1999,4,0.22045,0.01403,0.00817,0.00000,0.24265,0.00000,43679
STATFJORD NORD,1999,5,0.20681,0.01253,0.00693,0.00000,0.22627,0.00000,43679
STATFJORD NORD,1999,6,0.24439,0.01099,0.00687,0.00000,0.26225,0.00000,43679
STATFJORD NORD,1999,7,0.35002,0.01458,0.00793,0.00000,0.37253,0.00000,43679
STATFJORD NORD,1999,8,0.35000,0.01419,0.00832,0.00000,0.37252,0.00000,43679
STATFJORD NORD,1999,9,0.33137,0.01376,0.00774,0.00000,0.35286,0.00000,43679
STATFJORD NORD,1999,10,0.26841,0.01216,0.00641,0.00000,0.28698,0.00000,43679
STATFJORD NORD,1999,11,0.34291,0.01118,0.00616,0.00000,0.36025,0.00000,43679
STATFJORD NORD,1999,12,0.35372,0.01186,0.00623,0.00000,0.37181,0.00000,43679
STATFJORD NORD,2000,1,0.33379,0.01171,0.00583,0.00000,0.35133,0.07550,43679
STATFJORD NORD,2000,2,0.34068,0.01078,0.00626,0.00000,0.35771,0.08081,43679
STATFJORD NORD,2000,3,0.35661,0.01164,0.00595,0.00000,0.37420,0.08311,43679
STATFJORD NORD,2000,4,0.35642,0.01122,0.00576,0.00000,0.37339,0.06406,43679
STATFJORD NORD,2000,5,0.38954,0.00961,0.00639,0.00000,0.40553,0.07135,43679
STATFJORD NORD,2000,6,0.06001,0.00474,0.00265,0.00000,0.06741,0.00774,43679
