prfInformationCarrier,prfYear,prfMonth,prfPrdOilNetMillSm3,prfPrdGasNetBillSm3,prfPrdNGLNetMillSm3,prfPrdCondensateNetMillSm3,prfPrdOeNetMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
SKULD,2013,3,0.02913,0.00385,0.00118,0.00000,0.03416,0.00049,21350124
SKULD,2013,4,0.04991,0.02001,0.00627,0.00000,0.07618,0.00058,21350124
SKULD,2013,5,0.05822,0.04129,0.00524,0.00000,0.10475,0.00084,21350124
SKULD,2013,6,0.01894,0.00241,0.00077,0.00000,0.02211,0.00081,21350124
SKULD,2013,7,0.06325,0.00710,0.00296,0.00000,0.07331,0.00070,21350124
SKULD,2013,8,0.06574,0.00485,0.00228,0.00000,0.07288,0.00117,21350124
SKULD,2013,9,0.00871,0.00026,0.00014,0.00000,0.00911,0.00029,21350124
SKULD,2013,10,0.03696,0.00271,0.00135,0.00000,0.04102,0.00932,21350124
SKULD,2013,11,0.08330,0.01106,0.00437,0.00000,0.09873,0.01642,21350124
SKULD,2013,12,0.10166,0.01576,0.00617,0.00000,0.12359,0.02359,21350124
SKULD,2014,1,0.08593,0.01202,0.00474,0.00000,0.10268,0.02632,21350124
SKULD,2014,2,0.07994,0.00705,0.00287,0.00000,0.08985,0.00341,21350124
SKULD,2014,3,0.08925,0.00942,0.00393,0.00000,0.10260,0.00629,21350124
SKULD,2014,4,0.10368,0.01017,0.00390,0.00000,0.11775,0.01050,21350124
SKULD,2014,5,0.10527,0.01297,0.00453,0.00000,0.12278,0.01079,21350124
SKULD,2014,6,0.09876,0.01120,0.00460,0.00000,0.11456,0.01044,21350124
SKULD,2014,7,0.09764,0.00955,0.00406,0.00000,0.11125,0.01300,21350124
SKULD,2014,8,0.10026,0.01239,0.00487,0.00000,0.11752,0.01385,21350124
SKULD,2014,9,0.07293,0.00733,0.00311,0.00000,0.08337,0.03275,21350124
SKULD,2014,10,0.08996,0.00661,0.00203,0.00000,0.09861,0.01808,21350124
SKULD,2014,11,0.11065,0.01009,0.00338,0.00000,0.12412,0.01257,21350124
SKULD,2014,12,0.12013,0.01079,0.00361,0.00000,0.13453,0.01285,21350124
SKULD,2015,1,0.10337,0.00877,0.00278,0.00000,0.11492,0.01956,21350124
SKULD,2015,2,0.07343,0.00572,0.00168,0.00000,0.08083,0.01666,21350124
SKULD,2015,3,0.07893,0.00694,0.00236,0.00000,0.08823,0.02658,21350124
SKULD,2015,4,0.08423,0.00904,0.00307,0.00000,0.09634,0.03743,21350124
SKULD,2015,5,0.07499,0.00603,0.00207,0.00000,0.08309,0.03327,21350124
SKULD,2015,6,0.07684,0.00247,0.00076,0.00000,0.08007,0.03042,21350124
SKULD,2015,7,0.05219,0.00126,0.00038,0.00000,0.05383,0.01924,21350124
SKULD,2015,8,0.07619,0.00292,0.00124,0.00000,0.08035,0.02655,21350124
SKULD,2015,9,0.08207,0.00401,0.00125,0.00000,0.08733,0.02355,21350124
SKULD,2015,10,0.07486,0.00400,0.00121,0.00000,0.08007,0.02457,21350124
SKULD,2015,11,0.07828,0.00400,0.00126,0.00000,0.08354,0.02663,21350124
SKULD,2015,12,0.07269,0.00773,0.00287,0.00000,0.08329,0.02840,21350124
SKULD,2016,1,0.07284,0.00567,0.00210,0.00000,0.08061,0.02814,21350124
SKULD,2016,2,0.06620,0.00570,0.00201,0.00000,0.07391,0.02677,21350124
SKULD,2016,3,0.07489,0.00556,0.00210,0.00000,0.08255,0.02895,21350124
SKULD,2016,4,0.05255,0.00304,0.00115,0.00000,0.05673,0.02400,21350124
SKULD,2016,5,0.04841,0.00277,0.00107,0.00000,0.05226,0.01421,21350124
SKULD,2016,6,0.04648,0.00219,0.00088,0.00000,0.04954,0.01974,21350124
SKULD,2016,7,0.05458,0.00356,0.00130,0.00000,0.05944,0.03047,21350124
SKULD,2016,8,0.03936,0.00365,0.00131,0.00000,0.04432,0.02062,21350124
SKULD,2016,9,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,21350124
SKULD,2016,10,0.04279,0.00444,0.00136,0.00000,0.04859,0.03360,21350124
SKULD,2016,11,0.05196,0.00369,0.00179,0.00000,0.05744,0.04084,21350124
