prfInformationCarrier,prfYear,prfMonth,prfPrdOilNetMillSm3,prfPrdGasNetBillSm3,prfPrdNGLNetMillSm3,prfPrdCondensateNetMillSm3,prfPrdOeNetMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
VEGA,2010,12,0.01792,0.02272,0.00000,0.00000,0.04064,0.01027,4467595
VEGA,2011,1,0.03894,0.04605,0.00000,0.00000,0.08500,0.00072,4467595
VEGA,2011,2,0.06449,0.06886,0.01731,0.00329,0.15395,0.00354,4467595
VEGA,2011,3,0.07661,0.08976,0.00000,0.00000,0.16637,0.00557,4467595
VEGA,2011,4,0.06438,0.07692,0.04914,0.00440,0.19484,0.01351,4467595
VEGA,2011,5,0.05599,0.06426,0.04179,0.00569,0.16774,0.00511,4467595
VEGA,2011,6,0.06712,0.07008,0.04656,0.00715,0.19091,0.00662,4467595
VEGA,2011,7,0.05551,0.06197,0.03871,0.00508,0.16127,0.00399,4467595
VEGA,2011,8,0.06572,0.07122,0.04711,0.00571,0.18976,0.00932,4467595
VEGA,2011,9,0.05509,0.06482,0.03493,0.00401,0.15884,0.00090,4467595
VEGA,2011,10,0.05174,0.05815,0.03648,0.00348,0.14984,0.00088,4467595
VEGA,2011,11,0.01108,0.01194,0.00814,0.00092,0.03209,0.00017,4467595
VEGA,2011,12,0.05137,0.05787,0.03938,0.00449,0.15311,0.00120,4467595
VEGA,2012,1,0.06798,0.07949,0.05981,0.00466,0.21194,0.00373,4467595
VEGA,2012,2,0.07222,0.08259,0.05660,0.00661,0.21802,0.00981,4467595
VEGA,2012,3,0.06648,0.07468,0.05287,0.00411,0.19813,0.02431,4467595
VEGA,2012,4,0.06563,0.07465,0.05240,0.00441,0.19710,0.00480,4467595
VEGA,2012,5,0.06747,0.07950,0.05599,0.00473,0.20769,0.00103,4467595
VEGA,2012,6,0.06263,0.07346,0.04953,0.00483,0.19045,0.01375,4467595
VEGA,2012,7,0.08611,0.10509,0.07486,0.00658,0.27264,0.07100,4467595
VEGA,2012,8,0.06061,0.07442,0.03840,0.00403,0.17745,0.01003,4467595
VEGA,2012,9,0.05878,0.08005,0.01349,0.00476,0.15709,0.01028,4467595
VEGA,2012,10,0.09629,0.12114,0.05650,0.00938,0.28331,0.00124,4467595
VEGA,2012,11,0.05220,0.06671,0.03983,0.00464,0.16338,0.00075,4467595
VEGA,2012,12,0.10198,0.12974,0.07635,0.00366,0.31172,0.02482,4467595
VEGA,2013,1,0.09802,0.13194,0.07935,0.00837,0.31768,0.00153,4467595
VEGA,2013,2,0.08825,0.12072,0.07850,0.00860,0.29606,0.00177,4467595
VEGA,2013,3,0.06294,0.09570,0.05703,0.00647,0.22214,0.00098,4467595
VEGA,2013,4,0.08794,0.12362,0.08091,0.00838,0.30085,0.00067,4467595
VEGA,2013,5,0.07957,0.11340,0.07319,0.00745,0.27361,0.00121,4467595
VEGA,2013,6,0.08892,0.12951,0.08139,0.00892,0.30873,0.00169,4467595
VEGA,2013,7,0.09017,0.13063,0.08323,0.00922,0.31325,0.00153,4467595
VEGA,2013,8,0.07896,0.12430,0.08236,0.00888,0.29450,0.00171,4467595
VEGA,2013,9,0.07742,0.13335,0.05269,0.00649,0.26995,0.00152,4467595
VEGA,2013,10,0.08149,0.12276,0.07779,0.00914,0.29118,0.00155,4467595
VEGA,2013,11,0.08342,0.13427,0.06029,0.00828,0.28627,0.00156,4467595
VEGA,2013,12,0.08182,0.12987,0.05960,0.00777,0.27906,0.00142,4467595
VEGA,2014,1,0.08226,0.12112,0.07643,0.00906,0.28887,0.00160,4467595
VEGA,2014,2,0.11181,0.14681,0.10515,0.01069,0.37447,0.00179,4467595
VEGA,2014,3,0.10712,0.15166,0.10351,0.01241,0.37470,0.00199,4467595
VEGA,2014,4,0.09001,0.12235,0.08142,0.00692,0.30069,0.00172,4467595
VEGA,2014,5,0.09376,0.13684,0.08773,0.00985,0.32817,0.00159,4467595
VEGA,2014,6,0.11176,0.15293,0.10819,0.01089,0.38378,0.00191,4467595
VEGA,2014,7,0.11545,0.16033,0.10461,0.01263,0.39302,0.00191,4467595
VEGA,2014,8,0.04436,0.06135,0.04105,0.00352,0.15028,0.00066,4467595
VEGA,2014,9,0.09741,0.14510,0.05836,0.00738,0.30825,0.00160,4467595
VEGA,2014,10,0.11211,0.15959,0.08167,0.00905,0.36242,0.00149,4467595
VEGA,2014,11,0.10066,0.14029,0.09689,0.01020,0.34803,0.00175,4467595
VEGA,2014,12,0.11601,0.16722,0.10698,0.01168,0.40189,0.00000,4467595
VEGA,2015,1,0.09879,0.13758,0.09378,0.00871,0.33886,0.00167,4467595
