prfInformationCarrier,prfYear,prfMonth,prfPrdOilNetMillSm3,prfPrdGasNetBillSm3,prfPrdNGLNetMillSm3,prfPrdCondensateNetMillSm3,prfPrdOeNetMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
OSEBERG SØR,2000,2,0.04794,0.00000,0.00000,0.00000,0.04794,0.00037,43645
OSEBERG SØR,2000,3,0.06669,0.00000,0.00000,0.00000,0.06669,0.00022,43645
OSEBERG SØR,2000,4,0.05300,0.00000,0.00000,0.00000,0.05300,0.00011,43645
OSEBERG SØR,2000,5,0.05413,0.00000,0.00000,0.00000,0.05413,0.00006,43645
OSEBERG SØR,2000,6,0.04846,0.00000,0.00000,0.00000,0.04846,0.00007,43645
OSEBERG SØR,2000,7,0.05001,0.00000,0.00000,0.00000,0.05001,0.00006,43645
OSEBERG SØR,2000,8,0.06694,0.00000,0.00000,0.00000,0.06694,0.00002,43645
OSEBERG SØR,2000,9,0.13478,0.00000,0.00000,0.00000,0.13478,0.00022,43645
OSEBERG SØR,2000,10,0.23856,0.00000,0.00000,0.00000,0.23856,0.00031,43645
OSEBERG SØR,2000,11,0.26725,0.00000,0.00000,0.00000,0.26725,0.00032,43645
OSEBERG SØR,2000,12,0.40430,0.00000,0.00000,0.00000,0.40430,0.00249,43645
OSEBERG SØR,2001,1,0.39601,0.00000,0.00000,0.00000,0.39601,0.00506,43645
OSEBERG SØR,2001,2,0.25740,0.00000,0.00000,0.00000,0.25740,0.00442,43645
OSEBERG SØR,2001,3,0.24964,0.00000,0.00000,0.00000,0.24964,0.00412,43645
OSEBERG SØR,2001,4,0.29589,0.00000,0.00000,0.00000,0.29589,0.00431,43645
OSEBERG SØR,2001,5,0.36655,0.00000,0.00000,0.00000,0.36655,0.00172,43645
OSEBERG SØR,2001,6,0.29728,0.00000,0.00000,0.00000,0.29728,0.00104,43645
OSEBERG SØR,2001,7,0.40255,0.00000,0.00000,0.00000,0.40255,0.00146,43645
OSEBERG SØR,2001,8,0.42497,0.00000,0.00000,0.00000,0.42497,0.00474,43645
OSEBERG SØR,2001,9,0.44312,0.00000,0.00000,0.00000,0.44312,0.00777,43645
